Date,Open,High,Low,Close,Volume
2023-10-29,4001.05,4003.29,3997.07,4002.16,9183
2023-10-30,4096.86,4112.81,4076.64,4098.64,5260
2023-10-31,4045.34,4102.27,4039.05,4045.2,6203
2023-11-01,3960.91,3961.28,3960.75,3960.91,8414
2023-11-02,3996.13,4025.51,3988.2,4003.82,10005
2023-11-03,4099.51,4110.13,4092.31,4099.16,2886
2023-11-04,4159.47,4305.15,4155.11,4158.52,6202
2023-11-05,4226.59,4316.84,4189.41,4241.77,10149
2023-11-06,4175.35,4191.27,4143.08,4177.99,3677
2023-11-07,4070.4,4107.55,4014.15,4059.61,9787
2023-11-08,4188.55,4225.06,4175.61,4181.91,6800
2023-11-09,4153.17,4198.94,4099.15,4155.34,8400
2023-11-10,4129.22,4171.49,4119.03,4134.91,3164
2023-11-11,4243.79,4268.2,4241.19,4245.16,4668
2023-11-12,4263.3,4294.45,4222.43,4292.81,8764
2023-11-13,4344.82,4389.73,4259.07,4332.38,6243
2023-11-14,4499.0,4532.15,4492.48,4520.41,6735
2023-11-15,4464.52,4465.74,4461.94,4462.68,5703
2023-11-16,4562.79,4589.14,4420.91,4545.94,9226
2023-11-17,4547.75,4562.2,4527.27,4551.58,4749
2023-11-18,4576.05,4627.43,4474.92,4576.48,7717
2023-11-19,4708.89,4744.82,4656.87,4716.84,4421
2023-11-20,4769.92,4820.61,4759.76,4765.22,6994
2023-11-21,4801.23,4886.06,4782.03,4817.0,6091
2023-11-22,4958.18,4965.77,4879.68,4920.8,7173
2023-11-23,4882.0,4919.27,4880.43,4885.38,7201
2023-11-24,4856.97,4889.96,4771.36,4803.87,8421
2023-11-25,4699.1,4793.54,4573.12,4703.97,6940
2023-11-26,4520.28,4533.11,4479.55,4519.45,3183
2023-11-27,4695.77,4805.25,4686.86,4705.76,8205
2023-11-28,4605.76,4613.14,4580.81,4602.4,9056
2023-11-29,4581.24,4584.98,4571.1,4582.49,6836
2023-11-30,4585.07,4615.81,4499.1,4557.58,9472
2023-12-01,4586.0,4586.33,4585.94,4586.06,8878
2023-12-02,4662.64,4663.31,4651.08,4661.34,8865
2023-12-03,4725.13,4820.52,4716.53,4742.02,5773
2023-12-04,4687.16,4689.28,4675.91,4687.2,4913
2023-12-05,4658.63,4709.41,4589.72,4672.0,5728
2023-12-06,4709.95,4735.26,4672.49,4698.87,7238
2023-12-07,4674.51,4752.29,4626.16,4675.97,7483
2023-12-08,4825.15,4849.64,4808.3,4826.75,9063
2023-12-09,4884.26,4905.91,4782.85,4874.63,3620
2023-12-10,4942.68,4965.45,4933.57,4946.77,9132
2023-12-11,5012.79,5013.05,5011.38,5012.84,7111
2023-12-12,5145.18,5166.72,5061.56,5130.99,6612
2023-12-13,5153.25,5155.66,5146.26,5150.08,5262
2023-12-14,5015.75,5051.71,4964.75,5017.02,4502
2023-12-15,5069.21,5076.27,5029.4,5057.63,4202
2023-12-16,4992.5,4992.84,4991.63,4992.25,6771
2023-12-17,4942.86,4945.48,4919.09,4939.97,5880
2023-12-18,4957.38,5298.79,4708.94,4998.39,3837
2023-12-19,5110.91,5142.71,5106.52,5122.68,4127
2023-12-20,5126.01,5127.56,5119.65,5125.37,4645
2023-12-21,5161.72,5162.46,5138.7,5157.54,5842
2023-12-22,5327.84,5422.32,5288.54,5333.64,3045
2023-12-23,5362.21,5371.91,5358.66,5359.86,7990
2023-12-24,5629.4,5652.79,5594.08,5639.29,10038
2023-12-25,5704.31,5714.47,5695.69,5703.63,7475
2023-12-26,5508.57,5630.08,5470.56,5503.35,8293
2023-12-27,5584.88,5591.37,5576.86,5586.82,6339
2023-12-28,5634.14,5662.02,5563.13,5629.97,5961
2023-12-29,5786.39,5872.04,5699.25,5775.75,8324
2023-12-30,5843.46,5882.95,5828.99,5854.09,6259
2023-12-31,5830.6,5862.15,5811.58,5838.47,4274
